"arm","strategy","fit_unit_id","group_size","start_path_position","end_path_position","candidate_model","fit_status","criterion_eligible","n_observations","n_episodes","AIC","BIC","r_per_day","K","N_init"
"G1","independent","MDA-MB-231_G1_A3_seed",,3,3,"logistic__normal","ok",TRUE,5,1,147.169179506006,145.606931155742,0.345614083183087,11530048.1795762,797668.928659965
"G1","independent","MDA-MB-231_G1_A3_seed",,3,3,"exponential__mean_preserving_lognormal","ok",TRUE,5,1,152.502578697247,151.330892434549,0.304034169074337,,683738.335696653
"G1","independent","MDA-MB-231_G1_A3_seed",,3,3,"logistic__mean_preserving_lognormal","ok",TRUE,5,1,148.036185476059,146.473937125795,0.712757546212332,5623955.18715881,493495.144503337
"G1","independent","MDA-MB-231_G1_A4_seed",,4,4,"exponential__normal","ok",TRUE,18,1,566.511332158497,569.182447432186,0.00115766199067836,,3388145.88355186
"G1","independent","MDA-MB-231_G1_A4_seed",,4,4,"logistic__normal","ok",TRUE,18,1,568.510772265431,572.072259297015,0.0015684476238376,14330525.9504397,3385019.00600708
"G1","independent","MDA-MB-231_G1_A4_seed",,4,4,"exponential__mean_preserving_lognormal","ok",TRUE,18,1,573.432719526083,576.103834799772,0.0108414332847914,,2883008.86549413
"G1","independent","MDA-MB-231_G1_A4_seed",,4,4,"logistic__mean_preserving_lognormal","ok",TRUE,18,1,554.661917945875,558.22340497746,1.1581458496303,3674260.431609,462589.143936191
"G1","independent","MDA-MB-231_G1_A5_seed",,5,5,"exponential__normal","ok",TRUE,5,1,150.285223748772,149.113537486075,0.13136783958927,,1264146.50298387
"G1","independent","MDA-MB-231_G1_A5_seed",,5,5,"logistic__normal","ok",TRUE,5,1,151.270616188423,149.70836783816,0.261254587090046,6268049.3574859,1008883.15379789
"G1","independent","MDA-MB-231_G1_A5_seed",,5,5,"exponential__mean_preserving_lognormal","ok",TRUE,5,1,153.877978950746,152.706292688049,0.180302687159151,,942830.100505253
"G1","independent","MDA-MB-231_G1_A5_seed",,5,5,"logistic__mean_preserving_lognormal","ok",TRUE,5,1,151.967611853764,150.405363503501,0.510542382416773,4161206.31706409,689330.40017221
"G1","independent","MDA-MB-231_G1_A6_seed",,6,6,"exponential__normal","ok",TRUE,3,1,87.0470910906118,84.3429279566161,0.455916043089639,,636586.922531047
"G1","independent","MDA-MB-231_G1_A6_seed",,6,6,"logistic__normal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A6_seed",,6,6,"exponential__mean_preserving_lognormal","ok",TRUE,3,1,88.7708784744324,86.0667153404367,0.565725294396321,,410572.598591958
"G1","independent","MDA-MB-231_G1_A6_seed",,6,6,"logistic__mean_preserving_lognormal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A7_seed",,7,7,"exponential__normal","ok",TRUE,3,1,94.9160278512248,92.2118647172291,0.31018490768514,,1243190.69801151
"G1","independent","MDA-MB-231_G1_A7_seed",,7,7,"logistic__normal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A7_seed",,7,7,"exponential__mean_preserving_lognormal","ok",TRUE,3,1,94.9099569210248,92.2057937870291,0.522342455965474,,559233.980961276
"G1","independent","MDA-MB-231_G1_A7_seed",,7,7,"logistic__mean_preserving_lognormal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A8_seed",,8,8,"exponential__normal","ok",TRUE,3,1,90.9428686757276,88.2387055417319,0.388746511079264,,916634.282658354
"G1","independent","MDA-MB-231_G1_A8_seed",,8,8,"logistic__normal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A8_seed",,8,8,"exponential__mean_preserving_lognormal","ok",TRUE,3,1,91.8881501591332,89.1839870251375,0.535051990984825,,517951.085623335
"G1","independent","MDA-MB-231_G1_A8_seed",,8,8,"logistic__mean_preserving_lognormal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A9_seed",,9,9,"exponential__normal","ok",TRUE,3,1,92.3767062952525,89.6725431612568,0.409679465192686,,1047477.67698937
"G1","independent","MDA-MB-231_G1_A9_seed",,9,9,"logistic__normal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A9_seed",,9,9,"exponential__mean_preserving_lognormal","ok",TRUE,3,1,93.5616515920509,90.8574884580553,0.587926136692166,,520185.940971191
"G1","independent","MDA-MB-231_G1_A9_seed",,9,9,"logistic__mean_preserving_lognormal","no_residual_degrees_of_freedom",FALSE,3,1,,,,,
"G1","independent","MDA-MB-231_G1_A10_seed",,10,10,"exponential__normal","ok",TRUE,6,1,181.079076403304,180.454354810988,0.0796717546922062,,1936658.48896602
"G1","independent","MDA-MB-231_G1_A10_seed",,10,10,"logistic__normal","ok",TRUE,6,1,176.552366075198,175.719403952111,0.411681638310909,4393382.48610882,1295791.66737602
"G1","independent","MDA-MB-231_G1_A10_seed",,10,10,"exponential__mean_preserving_lognormal","ok",TRUE,6,1,183.234206430646,182.60948483833,0.106461204592621,,1637692.19989199
"G1","independent","MDA-MB-231_G1_A10_seed",,10,10,"logistic__mean_preserving_lognormal","ok",TRUE,6,1,177.674608762922,176.841646639834,0.479670021535198,4267540.60340302,1202322.00422072
"G1","independent","MDA-MB-231_G1_A11_seed",,11,11,"exponential__normal","ok",TRUE,7,1,206.992588616838,206.830319064004,0.0469418091733294,,990982.805463954
"G1","independent","MDA-MB-231_G1_A11_seed",,11,11,"logistic__normal","ok",TRUE,7,1,206.262412617946,206.046053214167,0.45092703329214,1755412.26619171,570396.336182883
"G1","independent","MDA-MB-231_G1_A11_seed",,11,11,"exponential__mean_preserving_lognormal","ok",TRUE,7,1,206.612863580504,206.45059402767,0.0664948365848619,,845693.587557206
"G1","independent","MDA-MB-231_G1_A11_seed",,11,11,"logistic__mean_preserving_lognormal","ok",TRUE,7,1,203.202869197531,202.986509793753,0.532037439391142,1703257.22081971,548697.122833121
"G1","independent","MDA-MB-231_G1_A12_seed",,12,12,"exponential__normal","ok",TRUE,4,1,121.101522236685,119.260405320044,0.250347419663205,,794062.635499359
"G1","independent","MDA-MB-231_G1_A12_seed",,12,12,"logistic__normal","ok",TRUE,4,1,110.333083541921,107.878260986401,0.713830654031905,4733884.09069112,321598.598031896
"G1","independent","MDA-MB-231_G1_A12_seed",,12,12,"exponential__mean_preserving_lognormal","ok",TRUE,4,1,117.410811603224,115.569694686583,0.332905711280183,,514049.562952397
"G1","independent","MDA-MB-231_G1_A12_seed",,12,12,"logistic__mean_preserving_lognormal","ok",TRUE,4,1,113.06303401958,110.60821146406,0.525177422703345,5976392.83227814,443860.803831597
"G1","independent","MDA-MB-231_G1_A13_seed",,13,13,"exponential__normal","ok",TRUE,5,1,149.465722478705,148.294036216007,0.180857399410651,,794190.889886824
"G1","independent","MDA-MB-231_G1_A13_seed",,13,13,"logistic__normal","ok",TRUE,5,1,148.757136682386,147.194888332123,0.441856394525697,4413203.74839509,473659.734693204
"G1","independent","MDA-MB-231_G1_A13_seed",,13,13,"exponential__mean_preserving_lognormal","ok",TRUE,5,1,150.731575275051,149.559889012354,0.273702137494435,,471226.740880152
"G1","independent","MDA-MB-231_G1_A13_seed",,13,13,"logistic__mean_preserving_lognormal","ok",TRUE,5,1,143.837153027871,142.274904677607,0.635334547346286,3724544.79921986,304687.371597992
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w001",2,1,2,"exponential__normal","ok",TRUE,20,2,629.54997741923,633.532906513446,0.0232800651399705,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w001",2,1,2,"logistic__normal","ok",TRUE,20,2,631.48455246631,636.46321383408,0.0295214505768576,17422325.1531871,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w001",2,1,2,"exponential__mean_preserving_lognormal","ok",TRUE,20,2,630.270947014635,634.253876108851,0.0301836230068784,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w001",2,1,2,"logistic__mean_preserving_lognormal","ok",TRUE,20,2,624.222024951951,629.200686319721,1.92590313149613,3796408.52118033,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w002",2,2,3,"exponential__normal","ok",TRUE,23,2,718.194470088865,722.736446952581,0.0254311103119783,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w002",2,2,3,"logistic__normal","ok",TRUE,23,2,715.274167179504,720.951638259149,0.972424863686465,3798436.51882053,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w002",2,2,3,"exponential__mean_preserving_lognormal","ok",TRUE,23,2,725.235694251179,729.777671114896,0.0341852977836248,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w002",2,2,3,"logistic__mean_preserving_lognormal","ok",TRUE,23,2,706.322169787224,711.99964086687,1.15884247449816,3740496.00164334,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w003",2,3,4,"exponential__normal","ok",TRUE,23,2,729.782724283512,734.324701147228,0.00380343473549533,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w003",2,3,4,"logistic__normal","ok",TRUE,23,2,718.122658831285,723.800129910931,1.0826070936434,3860879.85786043,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w003",2,3,4,"exponential__mean_preserving_lognormal","ok",TRUE,23,2,736.121111076047,740.663087939763,0.0157377687139706,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w003",2,3,4,"logistic__mean_preserving_lognormal","ok",TRUE,23,2,702.847763709248,708.525234788894,1.05112605255051,3810978.62653967,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w004",2,4,5,"exponential__normal","ok",TRUE,23,2,723.468716091707,728.010692955423,0.00282155725797954,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w004",2,4,5,"logistic__normal","ok",TRUE,23,2,714.911300005618,720.588771085264,0.853209814061053,3699925.70488103,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w004",2,4,5,"exponential__mean_preserving_lognormal","ok",TRUE,23,2,731.504527926983,736.046504790699,0.0144688240672836,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w004",2,4,5,"logistic__mean_preserving_lognormal","ok",TRUE,23,2,703.25596246908,708.933433548726,0.982141947239722,3632133.42589566,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w005",2,5,6,"exponential__normal","ok",TRUE,8,2,249.90325408207,250.221020248789,0.205991409979524,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w005",2,5,6,"logistic__normal","ok",TRUE,8,2,251.9032555126,252.300463220999,0.205954105966,5900200168774.23,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w005",2,5,6,"exponential__mean_preserving_lognormal","ok",TRUE,8,2,252.360402092508,252.678168259227,0.249391007308101,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w005",2,5,6,"logistic__mean_preserving_lognormal","ok",TRUE,8,2,245.237765703886,245.634973412285,0.958165588077947,3990004.52908748,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w006",2,6,7,"exponential__normal","ok",TRUE,6,2,184.031993959167,183.199031836079,0.370814384538273,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w006",2,6,7,"logistic__normal","ok",TRUE,6,2,177.935558989225,176.894356335365,1.27523493040226,6284703.70900393,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w006",2,6,7,"exponential__mean_preserving_lognormal","ok",TRUE,6,2,181.918012567249,181.085050444161,0.544035973990521,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w006",2,6,7,"logistic__mean_preserving_lognormal","ok",TRUE,6,2,171.439002513402,170.397799859543,0.862766583129843,7271688.26856797,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w007",2,7,8,"exponential__normal","ok",TRUE,6,2,183.761792040052,182.928829916965,0.347536272628804,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w007",2,7,8,"logistic__normal","ok",TRUE,6,2,176.436070048822,175.394867394962,0.979491666802403,6635520.12166718,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w007",2,7,8,"exponential__mean_preserving_lognormal","ok",TRUE,6,2,183.507889061958,182.67492693887,0.528698541278685,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w007",2,7,8,"logistic__mean_preserving_lognormal","ok",TRUE,6,2,168.092556715327,167.051354061467,0.919799035212428,6799981.30087626,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w008",2,8,9,"exponential__normal","ok",TRUE,6,2,179.578012487414,178.745050364327,0.401472801382074,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w008",2,8,9,"logistic__normal","ok",TRUE,6,2,175.59630623558,174.55510358172,0.681353830455635,11468664.5190403,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w008",2,8,9,"exponential__mean_preserving_lognormal","ok",TRUE,6,2,181.924410267331,181.091448144243,0.561488329082525,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w008",2,8,9,"logistic__mean_preserving_lognormal","ok",TRUE,6,2,172.454981564025,171.413778910166,0.839236170433181,9261135.03021265,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w009",2,9,10,"exponential__normal","ok",TRUE,9,2,286.679336403266,287.468234712611,0.154009914912455,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w009",2,9,10,"logistic__normal","mean_parameter_on_boundary",FALSE,9,2,288.679338573219,289.6654614599,0.153962607875423,8.008344e+12,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w009",2,9,10,"exponential__mean_preserving_lognormal","ok",TRUE,9,2,290.120127977632,290.909026286977,0.167446830595267,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w009",2,9,10,"logistic__mean_preserving_lognormal","ok",TRUE,9,2,280.037245082819,281.0233679695,1.15651365907313,4458619.06623874,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w010",2,10,11,"exponential__normal","ok",TRUE,13,2,385.464964007609,387.724761437455,0.0717285371760084,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w010",2,10,11,"logistic__normal","ok",TRUE,13,2,387.464967000355,390.289713787663,0.0717131196332299,408629721243.927,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w010",2,10,11,"exponential__mean_preserving_lognormal","ok",TRUE,13,2,387.654184189225,389.913981619071,0.0811147090757939,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w010",2,10,11,"logistic__mean_preserving_lognormal","mean_parameter_on_boundary",FALSE,13,2,389.65418465635,392.478931443658,0.0811190390548978,4233093000000.01,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w011",2,11,12,"exponential__normal","ok",TRUE,11,2,335.331626657455,336.923207748649,0.140473382790869,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w011",2,11,12,"logistic__normal","mean_parameter_on_boundary",FALSE,11,2,337.331628384943,339.321104748935,0.140485167997943,4309957000000.01,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w011",2,11,12,"exponential__mean_preserving_lognormal","ok",TRUE,11,2,334.545265408066,336.13684649926,0.109313387867883,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w011",2,11,12,"logistic__mean_preserving_lognormal","ok",TRUE,11,2,331.630307075623,333.619783439615,0.679571845741841,2224499.60086615,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w012",2,12,13,"exponential__normal","ok",TRUE,9,2,268.17416407235,268.963062381695,0.210219947073282,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w012",2,12,13,"logistic__normal","ok",TRUE,9,2,265.193963790155,266.180086676836,0.548388446329993,4587248.08472729,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w012",2,12,13,"exponential__mean_preserving_lognormal","ok",TRUE,9,2,266.854530744341,267.643429053686,0.295768643295105,,
"G1","rolling_2","MDAMB231_G1_full_13_episodes_ignore_media__g02__w012",2,12,13,"logistic__mean_preserving_lognormal","ok",TRUE,9,2,256.134462582535,257.120585469216,0.589828491357986,4430225.49006302,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w001",3,1,3,"exponential__normal","ok",TRUE,25,3,791.378978390111,797.473357514452,0.0265815601565266,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w001",3,1,3,"logistic__normal","ok",TRUE,25,3,788.354204332684,795.667459281893,3.28153248547279,3974315.11790458,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w001",3,1,3,"exponential__mean_preserving_lognormal","ok",TRUE,25,3,793.77030232617,799.864681450511,0.0348838660827528,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w001",3,1,3,"logistic__mean_preserving_lognormal","ok",TRUE,25,3,774.084385185114,781.397640134323,1.4335292187604,3889177.77958939,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w002",3,2,4,"exponential__normal","ok",TRUE,41,3,1286.06022026628,1294.6280805998,0.0128555412734844,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w002",3,2,4,"logistic__normal","ok",TRUE,41,3,1287.96119285864,1298.24262525887,0.0161273517398275,17406732.2529403,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w002",3,2,4,"exponential__mean_preserving_lognormal","ok",TRUE,41,3,1297.14549344834,1305.71335378186,0.0224576635891635,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w002",3,2,4,"logistic__mean_preserving_lognormal","ok",TRUE,41,3,1255.10951979788,1265.39095219811,1.16017798483865,3709769.77562614,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w003",3,3,5,"exponential__normal","ok",TRUE,28,3,886.866454845928,893.527477396804,0.00547388134130912,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w003",3,3,5,"logistic__normal","ok",TRUE,28,3,870.784512114039,878.77773917509,0.864068831733917,3852587.6783183,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w003",3,3,5,"exponential__mean_preserving_lognormal","ok",TRUE,28,3,893.782365683809,900.443388234685,0.0192216251999666,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w003",3,3,5,"logistic__mean_preserving_lognormal","ok",TRUE,28,3,851.50607391856,859.499300979611,0.96693884137166,3756637.66193563,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w004",3,4,6,"exponential__normal","ok",TRUE,26,3,824.078633780879,830.369116470986,0.00409693674241257,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w004",3,4,6,"logistic__normal","ok",TRUE,26,3,811.376300487678,818.924879715807,1.09447965670888,3793420.84565953,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w004",3,4,6,"exponential__mean_preserving_lognormal","ok",TRUE,26,3,832.885697815824,839.176180505932,0.017032927713609,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w004",3,4,6,"logistic__mean_preserving_lognormal","ok",TRUE,26,3,794.228193256728,801.776772484857,1.08291138544394,3718717.36310989,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w005",3,5,7,"exponential__normal","ok",TRUE,11,3,342.154218676206,344.143695040197,0.237475542626754,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w005",3,5,7,"logistic__normal","ok",TRUE,11,3,343.421598982666,345.808970619456,0.655049929199248,5877255.20696611,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w005",3,5,7,"exponential__mean_preserving_lognormal","ok",TRUE,11,3,347.45086498883,349.440341352822,0.290875636580989,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w005",3,5,7,"logistic__mean_preserving_lognormal","ok",TRUE,11,3,335.59346934728,337.98084098407,1.0650178660342,4283127.48251848,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w006",3,6,8,"exponential__normal","ok",TRUE,9,3,271.929693249505,272.915816136186,0.377053252630038,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w006",3,6,8,"logistic__normal","ok",TRUE,9,3,262.931243419344,264.114590883361,1.04916500821299,6770168.22144714,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w006",3,6,8,"exponential__mean_preserving_lognormal","ok",TRUE,9,3,270.040818621423,271.026941508104,0.541038875212983,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w006",3,6,8,"logistic__mean_preserving_lognormal","ok",TRUE,9,3,251.31424932849,252.497596792507,0.846953836518633,7520882.60434205,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w007",3,7,9,"exponential__normal","ok",TRUE,9,3,273.054169356463,274.040292243144,0.3739259000608,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w007",3,7,9,"logistic__normal","ok",TRUE,9,3,272.099083296944,273.282430760962,0.622413965869668,11013150.5114656,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w007",3,7,9,"exponential__mean_preserving_lognormal","ok",TRUE,9,3,273.663517036168,274.649639922849,0.548439353355169,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w007",3,7,9,"logistic__mean_preserving_lognormal","ok",TRUE,9,3,258.504279354983,259.687626819001,0.8986237778162,7823505.53932435,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w008",3,8,10,"exponential__normal","ok",TRUE,12,3,381.114512805336,383.539046054276,0.200307134472943,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w008",3,8,10,"logistic__normal","ok",TRUE,12,3,382.230908133279,385.140348032007,0.857209898729086,5471335.13776547,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w008",3,8,10,"exponential__mean_preserving_lognormal","ok",TRUE,12,3,386.480500025298,388.905033274238,0.208779170958533,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w008",3,8,10,"logistic__mean_preserving_lognormal","ok",TRUE,12,3,369.279766413373,372.189206312101,1.10300050778089,4741777.62816253,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w009",3,9,11,"exponential__normal","ok",TRUE,16,3,499.324346588511,503.18729019971,0.13007390938127,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w009",3,9,11,"logistic__normal","mean_parameter_on_boundary",FALSE,16,3,501.324349704076,505.959882037515,0.130042542051085,8.008344e+12,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w009",3,9,11,"exponential__mean_preserving_lognormal","ok",TRUE,16,3,497.971047549927,501.833991161125,0.106643575881289,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w009",3,9,11,"logistic__mean_preserving_lognormal","ok",TRUE,16,3,499.520274890201,504.155807223639,1.74655793534265,2905782.70379092,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w010",3,10,12,"exponential__normal","ok",TRUE,17,3,514.712147104412,518.878213824693,0.0954924348134846,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w010",3,10,12,"logistic__normal","ok",TRUE,17,3,516.212340742524,521.211620806862,0.161341402835695,7482744.55040861,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w010",3,10,12,"exponential__mean_preserving_lognormal","ok",TRUE,17,3,517.432551249908,521.598617970189,0.108384368545816,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w010",3,10,12,"logistic__mean_preserving_lognormal","ok",TRUE,17,3,517.839646918219,522.838926982556,0.481689715680742,3078665.84738089,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w011",3,11,13,"exponential__normal","ok",TRUE,16,3,482.852374898149,486.715318509348,0.160593009171501,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w011",3,11,13,"logistic__normal","mean_parameter_on_boundary",FALSE,16,3,484.85237934015,489.487911673589,0.160531601253724,4309957000000.01,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w011",3,11,13,"exponential__mean_preserving_lognormal","ok",TRUE,16,3,486.773822550102,490.636766161301,0.144312524782306,,
"G1","rolling_3","MDAMB231_G1_full_13_episodes_ignore_media__g03__w011",3,11,13,"logistic__mean_preserving_lognormal","ok",TRUE,16,3,478.258994054384,482.894526387823,0.717241325824279,2474397.37873677,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w001",5,1,5,"exponential__normal","ok",TRUE,48,5,1514.97170560179,1528.07011267814,0.014200427159045,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w001",5,1,5,"logistic__normal","ok",TRUE,48,5,1516.91533850857,1531.88494659584,0.0163738471353719,26617604.5557337,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w001",5,1,5,"exponential__mean_preserving_lognormal","ok",TRUE,48,5,1522.97081981542,1536.06922689178,0.0245223392104953,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w001",5,1,5,"logistic__mean_preserving_lognormal","ok",TRUE,48,5,1473.3151014282,1488.28470951546,1.29935718561854,3739240.10617256,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w002",5,2,6,"exponential__normal","ok",TRUE,49,5,1542.84109748151,1556.08383956828,0.0144323834371948,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w002",5,2,6,"logistic__normal","ok",TRUE,49,5,1544.73216427186,1559.86672665674,0.0170837172089072,21902946.265126,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w002",5,2,6,"exponential__mean_preserving_lognormal","ok",TRUE,49,5,1556.47554919468,1569.71829128146,0.0254719192445787,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w002",5,2,6,"logistic__mean_preserving_lognormal","ok",TRUE,49,5,1494.80253900308,1509.93710138797,1.1121567799699,3728468.89505804,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w003",5,3,7,"exponential__normal","ok",TRUE,34,5,1084.92438265093,1095.60890632325,0.0080883406844917,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w003",5,3,7,"logistic__normal","ok",TRUE,34,5,1060.56554552651,1072.77642972344,1.13902764063431,4011227.71495005,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w003",5,3,7,"exponential__mean_preserving_lognormal","ok",TRUE,34,5,1093.47418873556,1104.15871240788,0.024002362790371,,
